index,mtx,m,n,nnz,mp16,mp4,mpnz
1197,0330_oscil_dcop_51.mtx,430,430,1544,1383,4785,6450
1198,2528_xenon2.mtx,157464,157464,3866688,2658398,13250314,97557354
1199,0868_adder_dcop_16.mtx,1813,1813,11246,64442,208557,1848518
1200,1206_G65.mtx,8000,8000,32000,11500,50000,128000
1201,2398_appu.mtx,14000,14000,1853104,402793783,854905426,263931154
1202,1593_comsol.mtx,1500,1500,97645,739775,9469785,7533079
1203,0765_orbitRaising_4.mtx,915,915,7790,3130,15385,83288
1204,0416_662_bus.mtx,662,662,2474,5726,16148,10704
1205,1667_ri2010.mtx,25181,25181,125750,1145074,1580444,849120
1206,2777_kron_g500-logn19.mtx,524288,524288,43562265,111817087705,149739570441,157019711615
1207,2348_nemeth25.mtx,9506,9506,1511758,131929,6500471,246446874
1208,2309_mac_econ_fwd500.mtx,206500,206500,1273389,3291972,11098960,7556897
1209,1856_ACTIVSg70K.mtx,69999,69999,238627,353167,799472,975393
1210,2659_bmw3_2.mtx,227362,227362,11288630,2863665,26921005,603855148
1211,2123_rajat25.mtx,87190,87190,607235,9563426,112098938,910717165
1212,2814_europe_osm.mtx,50912018,50912018,108109320,72567202,208532736,241277568
1213,1923_rgg_n_2_15_s0.mtx,32768,32768,320480,848234,7884863,3460574
1214,0292_oscil_dcop_14.mtx,430,430,1544,1383,4785,6450
1215,1314_Lederberg.mtx,8843,8843,41601,414935,616015,328222
1216,2614_Stanford_Berkeley.mtx,683446,683446,7583376,12533461,64992251,222116841
1217,0006_mycielskian3.mtx,5,5,10,1,5,20
1218,1650_conf5_0-4x4-26.mtx,3072,3072,119808,43712,328704,4672512
1219,0476_bcsstm23.mtx,3134,3134,3134,196,784,3134
1220,2306_al2010.mtx,252266,252266,1230482,12486035,16283437,8416012
1221,1746_raefsky5.mtx,6316,6316,168658,18858,164553,2778120
1222,0876_adder_dcop_32.mtx,1813,1813,11246,64442,208557,1848518
1223,2804_ljournal-2008.mtx,5363260,5363260,79023142,5408123643,9406170231,7828656041
1224,0452_ck400.mtx,400,400,2860,463,2450,23957
1225,1639_CurlCurl_0.mtx,11083,11083,113343,50313,463307,1177621
1226,2492_delaunay_n19.mtx,524288,524288,3145646,3274231,12958278,19812480
1227,1147_lnsp3937.mtx,3937,3937,25407,8300,70719,190725
1228,1931_EAT_SR.mtx,23219,23219,325589,16412147,19441456,10674960
1229,2330_thermomech_dM.mtx,204316,204316,1423116,4910362,5107025,10016908
1230,2487_belgium_osm.mtx,1441295,1441295,3099940,2281595,6316425,7017228
1231,0533_tub1000.mtx,1000,1000,3996,435,2240,15972
1232,2427_sme3Db.mtx,29067,29067,2081063,226267510,404899985,188931195
1233,1047_bcsstm12.mtx,1473,1473,19659,4459,37047,301639
1234,2180_Baumann.mtx,112211,112211,760631,325794,3245467,5177045
1235,1119_hydr1c.mtx,5308,5308,23752,11829,62373,106230
1236,1351_barth(0).mtx,6691,6691,46187,604455,682523,330339
1237,0938_G50.mtx,3000,3000,12000,5682,18750,48000
1238,1249_G66.mtx,9000,9000,36000,18325,56160,144000
1239,1472_ex14.mtx,3251,3251,66775,16492,211235,1568833
1240,1519_cavity12.mtx,2597,2597,76367,15197,216649,2849767
1241,1556_kineticBatchReactor_9.mtx,8115,8115,86183,160917,1230578,23016979
1242,0381_bcsstm26.mtx,1922,1922,1922,121,481,1922
1243,0637_bcspwr07.mtx,1612,1612,5824,7851,26203,25234
1244,0109_GD97_b.mtx,47,47,264,27,497,2402
1245,1545_jan99jac040.mtx,13694,13694,82842,229582,422862,732445
1246,1645_ex31.mtx,3909,3909,115357,28927,427066,4481097
1247,0351_S10PI_n.mtx,682,682,1633,902,2843,4215
1248,1514_cavity10.mtx,2597,2597,76367,15197,216649,2849767
1249,1117_spaceStation_13.mtx,1617,1617,23649,25049,99128,462999
1250,0480_dwt_492.mtx,492,492,3156,1481,7383,22108
1251,2768_PFlow_742.mtx,742793,742793,37138461,16771927,187490621,2153163125
1252,2116_finan512.mtx,74752,74752,596992,663040,4443712,7713792
1253,0865_adder_dcop_44.mtx,1813,1813,11245,64442,208557,1848513
1254,1549_utm5940.mtx,5940,5940,83842,15361,198204,1182270
1255,2645_shipsec5.mtx,179860,179860,10113096,3686144,34562045,594886384
1256,2743_F1.mtx,343791,343791,26837113,46853803,232654564,2667510665
1257,1424_bayer03.mtx,6747,6747,56196,18128,101477,507730
1258,0577_cdde5.mtx,961,961,4681,1471,11225,22917
1259,1914_lhr14c.mtx,14270,14270,307858,52821,737385,6890517
1260,1862_wing.mtx,62032,62032,243088,1066757,1112662,957396
1261,1833_lowThrust_10.mtx,18260,18260,222005,394550,7275562,103523797
1262,0932_G51.mtx,1000,1000,11818,120286,507734,306840
1263,0510_bcsstm21.mtx,3600,3600,3600,225,900,3600
1264,1201_hep-th(0).mtx,8361,8361,31502,247213,296452,273668
1265,0971_uk.mtx,4824,4824,13674,12278,46033,39556
1266,0881_adder_dcop_20.mtx,1813,1813,11246,64442,208557,1848518
1267,2428_bcsstk39.mtx,46772,46772,2089294,238448,5592793,94476092
1268,0493_bp_0.mtx,822,822,3276,2708,8166,11653
1269,1350_eurqsa.mtx,7245,7245,46142,47347,101559,418410
1270,1632_c-42.mtx,10471,10471,110285,125969,1096688,19055171
1271,1793_jnlbrng1.mtx,40000,40000,199200,75754,245508,992808
1272,0966_radfr1.mtx,1048,1048,13299,1813,16982,169152
1273,0394_gre_512.mtx,512,512,2192,530,3054,9626
1274,1179_ca-GrQc.mtx,5242,5242,28980,670126,768883,488852
1275,1893_t520.mtx,5563,5563,286341,31256,548855,15158237
1276,1506_xingo3012.mtx,20944,20944,74386,58436,112159,406848
1277,1219_cavity05.mtx,1182,1182,32747,6566,85254,1169457
1278,0890_adder_dcop_54.mtx,1813,1813,11246,64442,208557,1848518
1279,0532_olm1000.mtx,1000,1000,3996,435,2240,15972
1280,1380_tuma2.mtx,12992,12992,49365,23142,105723,211589
1281,2250_la2010.mtx,204447,204447,980634,8490813,12420807,7135924
1282,2576_para-4.mtx,153226,153226,5326228,42050259,127543139,245736522
1283,2001_mark3jac140sc.mtx,64089,64089,399735,1152039,3372843,2746162
1284,2079_soc-sign-Slashdot090221.mtx,82144,82144,549202,27113888,37706979,22639046
1285,0771_bwm2000.mtx,2000,2000,7996,2115,7972,31972
1286,1859_cond-mat-2003.mtx,31163,31163,240058,2895092,3863549,5218536
1287,1209_reorientation_3.mtx,2513,2513,32166,49619,480445,6012536
1288,2353_sparsine.mtx,50000,50000,1548988,89897123,146402496,54208450
1289,0762_gr_30_30.mtx,900,900,7744,1371,10277,67600
1290,2129_nd2010.mtx,133769,133769,625946,4280045,6892244,3850110
1291,1884_s2rmq4m1.mtx,5489,5489,281111,22842,454789,14662217
1292,1993_nemeth03.mtx,9506,9506,394808,21555,696977,16820280
1293,0278_nnc261.mtx,261,261,1500,583,3088,9804
1294,2795_Geo_1438.mtx,1437960,1437960,63156690,38665547,264695324,2801728386
1295,2206_nm2010.mtx,168609,168609,830970,8331416,10954708,6085586
1296,1262_t2dal.mtx,4257,4257,37465,11559,71195,332137
1297,2793_rgg_n_2_22_s0.mtx,4194304,4194304,60718396,2259438706,2894502584,939942910
1298,0331_oscil_dcop_48.mtx,430,430,1544,1383,4785,6450
1299,0891_adder_dcop_59.mtx,1813,1813,11246,64442,208557,1848518
1300,1578_ex26.mtx,2163,2163,94033,38288,407651,5190407
1301,1624_rajat09.mtx,24482,24482,105573,161641,436328,485645
1302,1042_ex21.mtx,656,656,19144,2701,27090,694754
1303,2380_crashbasis.mtx,160000,160000,1750416,695240,4726464,19178064
1304,1602_ex9.mtx,3363,3363,99471,12651,198605,3388035
1305,0285_oscil_dcop_38.mtx,430,430,1544,1383,4785,6450
1306,2490_net150.mtx,43520,43520,3121200,18984900,68188668,467208280
1307,2526_laminar_duct3D.mtx,67173,67173,3833077,1655730,15076217,286051210
1308,1826_ABACUS_shell_hd.mtx,23412,23412,218484,504926,3287381,2079018
1309,1854_ca-HepPh.mtx,12008,12008,237010,27116559,37691958,30795430
1310,1329_freeFlyingRobot_13.mtx,5718,5718,43994,24895,179189,1712542
1311,2622_TEM181302.mtx,181302,181302,7839010,6112672,33748358,389462070
1312,1507_c-37.mtx,8204,8204,74676,144219,448163,2484616
1313,1503_poli4.mtx,33833,33833,73249,104853,138226,175255
1314,0523_can_445.mtx,445,445,3809,1156,8790,33307
1315,0738_cavity01.mtx,317,317,7327,1374,18344,225447
1316,0541_young4c.mtx,841,841,4089,1271,9759,19989
1317,2837_stokes.mtx,11449533,11449533,349321980,1253173422,3793262061,9424182529
1318,1952_gyro_m.mtx,17361,17361,340431,1046314,5431635,8657751
1319,2596_rajat30.mtx,643994,643994,6175377,2518797797,39389074977,396475993783
1320,2719_msdoor.mtx,415863,415863,20240935,5938808,41649504,1042194293
1321,1055_G45.mtx,1000,1000,19980,235813,1190346,418030
1322,2761_ss.mtx,1652680,1652680,34753577,32512830,178340601,687203895
1323,0031_GD98_a.mtx,38,38,50,12,121,165
1324,0325_oscil_dcop_08.mtx,430,430,1544,1383,4785,6450
1325,2469_matrix-new_3.mtx,125329,125329,2678750,3693336,13667610,88656889
1326,0409_bcsstk05.mtx,153,153,2423,140,3845,42371
1327,0339_oscil_dcop_35.mtx,430,430,1544,1383,4785,6450
1328,1651_conf6_0-4x4-30.mtx,3072,3072,119808,43712,328704,4672512
1329,0302_oscil_dcop_19.mtx,430,430,1544,1383,4785,6450
1330,0112_will57.mtx,57,57,281,33,362,1586
1331,1183_rdb5000.mtx,5000,5000,29600,9943,29908,175616
1332,2708_af_shell4.mtx,504855,504855,17588875,1668176,22688918,613607875
1333,1176_tomography.mtx,500,500,28726,16830,359427,3662602
1334,0676_fpga_dcop_01.mtx,1220,1220,5892,4802,22651,46772
1335,1958_vibrobox.mtx,12328,12328,342828,1067553,4963266,12724852
1336,2403_loc-Gowalla.mtx,196591,196591,1900654,170897562,366259728,582700734
1337,2297_Linux_call_graph.mtx,324085,324085,1208908,3131821,5263666,3483798
1338,2188_bundle1.mtx,10581,10581,770901,521714,13224110,474329871
1339,0668_fpga_dcop_36.mtx,1220,1220,5892,4802,22651,46772
1340,0313_oscil_dcop_18.mtx,430,430,1544,1383,4785,6450
1341,1405_shermanACd.mtx,6136,6136,53329,237953,545258,718527
1342,1290_spaceShuttleEntry_4.mtx,2450,2450,39669,56212,483724,5796783
1343,0901_adder_dcop_46.mtx,1813,1813,11246,64442,208557,1848518
1344,0757_bfwa782.mtx,782,782,7514,4137,35464,83199
1345,1384_mbeaflw.mtx,496,496,49920,27126,775455,5988684
1346,1407_ex36.mtx,3079,3079,53843,23747,350200,1107557
1347,0503_dwt_193.mtx,193,193,3493,669,12337,70269
1348,2712_Freescale1.mtx,3428755,3428755,18920347,18938108,65071876,111240832
1349,2429_com-DBLP.mtx,317080,317080,2099732,34527043,38349935,45661510
1350,0082_lap_25.mtx,25,25,169,8,125,1225
1351,0864_adder_dcop_13.mtx,1813,1813,11245,64442,208557,1848502
1352,1675_rajat10.mtx,30202,30202,130303,199020,539204,599605
1353,0176_08blocks.mtx,300,300,592,105,580,1176
1354,1882_bayer01.mtx,57735,57735,277774,155495,700848,1322316
1355,1008_California.mtx,9664,9664,16150,14609,26305,40961
1356,0438_fs_680_2.mtx,680,680,2646,1230,3566,14539
1357,1039_polblogs.mtx,1490,1490,19025,218607,748678,623025
1358,1143_TSOPF_FS_b9_c1.mtx,2454,2454,25032,12974,144240,4743478
1359,2763_packing-500x100x100-b050.mtx,2145852,2145852,34976486,33469076,182955068,587282846
1360,1414_ex10.mtx,2410,2410,54840,12029,156933,1565710
1361,0830_dw1024.mtx,2048,2048,10114,2588,12472,50248
1362,0598_SmaGri.mtx,1059,1059,4919,19359,47109,30899
1363,2058_c-66b.mtx,49989,49989,499007,1246397,6481236,71702335
1364,2613_pkustk12.mtx,94653,94653,7512317,15595680,140850594,2680479077
1365,0355_494_bus.mtx,494,494,1666,4067,7294,6612
1366,1566_garon1.mtx,3175,3175,88927,150471,851620,2858235
1367,0916_adder_dcop_35.mtx,1813,1813,11246,64442,208557,1848518
1368,0929_freeFlyingRobot_2.mtx,1338,1338,11600,5256,28492,191742
1369,1960_cvxbqp1.mtx,50000,50000,349968,854179,3232556,2649546
1370,2791_hugebubbles-00010.mtx,19458087,19458087,58359528,115502651,181661918,175049118
1371,2679_3Dspectralwave2.mtx,292008,292008,14322744,51843983,435792196,841238568
1372,2357_pkustk09.mtx,33960,33960,1583640,508989,3101016,80942544
1373,1165_3elt.mtx,4720,4720,27444,51523,287783,161694
1374,1819_jan99jac100.mtx,34454,34454,215862,716116,1234750,2029225
1375,2133_rajat16.mtx,94294,94294,641159,9681150,112253948,904719545
1376,2805_channel-500x100x100-b050.mtx,4802000,4802000,85362744,86390593,358668244,1522677096
1377,0201_bwm200.mtx,200,200,796,211,772,3172
1378,0204_dwt_234.mtx,234,234,834,155,1779,3478
1379,1686_cavity23.mtx,4562,4562,138187,26811,379597,5266377
1380,1376_rajat13.mtx,7598,7598,48922,213969,4110776,36642944
1381,1885_s1rmq4m1.mtx,5489,5489,281111,22842,454789,14662217
1382,0193_will199.mtx,199,199,701,387,1534,2499
1383,2000_ca-AstroPh.mtx,18772,18772,396160,40139750,47150281,25901092
1384,1526_cegb3024.mtx,3024,3024,79848,16927,128814,2375568
1385,2299_boyd1.mtx,93279,93279,1211231,68008537,1158906632,39839155665
1386,0138_tub100.mtx,100,100,396,43,215,1572
1387,0994_Erdos992.mtx,6100,6100,15030,411624,556058,245358
1388,0301_oscil_dcop_15.mtx,430,430,1544,1383,4785,6450
1389,2179_Andrews.mtx,60000,60000,760154,17460522,18069780,10330076
1390,1869_tandem_vtx.mtx,18454,18454,253350,509790,2033776,3682680
1391,1441_crack.mtx,10240,10240,60760,236173,490420,396948
1392,2308_std1_Jac2.mtx,21982,21982,1248731,1004459,10940419,83817591
1393,0270_can_161.mtx,161,161,1377,89,2957,12017
1394,0211_gre_216a.mtx,216,216,876,164,1323,3666
1395,0407_ch5-5-b3.mtx,600,600,2400,1698,8489,9600
1396,0731_dwt_869.mtx,869,869,7285,1107,14274,63471
1397,0509_dwt_419.mtx,419,419,3563,2505,14861,31571
1398,0102_Sandi_authors.mtx,86,86,248,182,1788,1174
1399,0108_cat_ears_2_1.mtx,85,85,254,192,1186,758
1400,1300_G23.mtx,2000,2000,39980,1249604,2789032,837200
1401,0650_fpga_dcop_51.mtx,1220,1220,5892,4802,22651,46772
1402,0584_hor_131.mtx,434,434,4710,3150,18675,59080
1403,0045_LF10.mtx,18,18,82,8,35,382
1404,1173_G62.mtx,7000,7000,28000,16024,84432,112000
1405,1287_nasa1824.mtx,1824,1824,39208,8788,111966,933236
1406,0162_bcsstm20.mtx,485,485,485,31,122,485
1407,2087_c-62.mtx,41731,41731,559343,3691085,10283613,56637013
1408,2529_ASIC_680k.mtx,682862,682862,3871773,1193048656,18920301617,297303021953
1409,2223_tube1.mtx,21498,21498,897056,109418,1602605,38022972
1410,1442_sit100.mtx,10262,10262,61046,60547,283236,389530
1411,2648_atmosmodl.mtx,1489752,1489752,10319760,7911594,29583964,71590768
1412,1716_TSOPF_FS_b9_c6.mtx,14454,14454,147972,285943,4235274,161640248
1413,1721_bloweya.mtx,30004,30004,150009,1602473,25184983,100860015
1414,2475_helm2d03.mtx,392257,392257,2741935,4238843,17533129,19174417
1415,2572_Si34H36.mtx,97569,97569,5156379,20268859,92409847,736154859
1416,1515_cavity13.mtx,2597,2597,76367,15197,216649,2849767
1417,0857_adder_dcop_06.mtx,1813,1813,11224,64253,208263,1848330
1418,1950_ct2010.mtx,67578,67578,336352,2834215,4132581,2244998
1419,1078_bayer09.mtx,3083,3083,21216,6337,32312,152791
1420,1666_aft01.mtx,8205,8205,125567,36841,237572,2046133
1421,2373_ny2010.mtx,350169,350169,1709544,13652449,19703120,10620014
1422,1470_bips07_2476.mtx,16861,16861,66498,78502,253219,397300
1423,1466_c-30.mtx,5321,5321,65693,45225,1091389,30446249
1424,0633_rdb968.mtx,968,968,5632,1837,5464,32928
1425,0131_bfwb62.mtx,62,62,342,50,950,2104
1426,2669_test1.mtx,392908,392908,12968200,759553581,1403991821,468508270
1427,1319_utm3060.mtx,3060,3060,42211,8013,99541,589230
1428,1162_ex2.mtx,441,441,26839,3170,63759,1922231
1429,1994_nemeth02.mtx,9506,9506,394808,21555,696977,16820280
1430,1163_freeFlyingRobot_6.mtx,3358,3358,27030,15256,97911,710072
1431,1720_pds10.mtx,16558,16558,149658,213935,1581950,2224866
1432,0401_mhdb416.mtx,416,416,2312,224,896,14566
1433,1021_Si2.mtx,769,769,17801,17477,125503,474857
1434,2412_opt1.mtx,15449,15449,1930655,531578,10435315,269171047
1435,0359_shl_400.mtx,663,663,1712,1558,3927,3620
1436,0027_LFAT5.mtx,14,14,46,1,50,166
1437,2716_hugetric-00010.mtx,6592765,6592765,19771708,38107225,60696802,59301950
1438,2448_fl2010.mtx,484481,484481,2346294,23291977,30015481,17232356
1439,2757_dielFilterV3clx.mtx,420408,420408,32886208,112533248,787595198,3126458918
1440,0961_Pd.mtx,8081,8081,13036,4137,11406,22257
1441,1040_wang2.mtx,2903,2903,19093,4328,30236,126641
1442,2092_Goodwin_040.mtx,17922,17922,561677,119385,2440726,22030494
1443,0070_Trefethen_20b.mtx,19,19,147,8,89,1151
1444,1177_spaceShuttleEntry_3.mtx,1834,1834,28757,37332,299482,3344235
1445,2318_fe_rotor.mtx,99617,99617,1324862,7922647,13585134,19150968
1446,2278_ex11.mtx,16614,16614,1096948,325657,3705602,76803914
1447,1422_mark3jac020.mtx,9129,9129,56175,156294,465738,381442
1448,0800_tols4000.mtx,4000,4000,8784,976,4645,51310
1449,2406_conf5_4-8x8-20.mtx,49152,49152,1916928,730112,5259264,74760192
1450,2493_sme3Dc.mtx,42930,42930,3148656,377123133,600435576,289653169
1451,2582_para-8.mtx,155924,155924,5416358,42924446,129868169,265536544
1452,1259_lhr02.mtx,2954,2954,37206,7250,70060,530738
1453,0776_GD06_Java.mtx,1538,1538,8032,22118,66356,60791
1454,1887_chipcool1.mtx,20082,20082,281150,5128790,11123713,4081718
1455,2711_Ga41As41H72.mtx,268096,268096,18488476,81937492,380682792,4252622992
1456,1280_G2.mtx,800,800,38352,125000,3155354,1872572
1457,0044_Ragusa16.mtx,24,24,81,8,135,446
1458,1236_cell1.mtx,7055,7055,34855,9989,43878,172693
1459,1348_g7jac020sc.mtx,5850,5850,45465,101036,264916,389636
1460,0587_bp_1200.mtx,822,822,4726,15681,37233,25405
1461,0543_bp_600.mtx,822,822,4172,9341,23201,19359
1462,1679_mycielskian11.mtx,1535,1535,134710,162396,3873548,23872670
1463,2483_stomach.mtx,213360,213360,3021648,3150831,13604597,47110896
1464,1247_circuit_1.mtx,2624,2624,35823,110790,964561,14431116
1465,0502_hangGlider_1.mtx,360,360,3477,2539,15994,132059
1466,1122_geom.mtx,7343,7343,23796,466086,504711,362914
1467,2496_cnr-2000.mtx,325557,325557,3216152,2876839,12187414,96065788
1468,1827_bcsstk28.mtx,4410,4410,219024,29602,367385,11291272
1469,0120_mesh1em6.mtx,48,48,306,27,782,2002
1470,0435_Harvard500.mtx,500,500,2636,1565,6575,30486
1471,1595_Goodwin_017.mtx,3317,3317,97773,20857,418176,3678781
1472,0665_fpga_dcop_24.mtx,1220,1220,5892,4802,22651,46772
1473,2434_matrix_9.mtx,103430,103430,2121550,1435561,6660727,48970422
1474,1848_lhr11c.mtx,10964,10964,233741,39739,550675,5107519
1475,1037_spaceStation_8.mtx,1157,1157,18945,18163,73639,399173
1476,0743_west2021.mtx,2021,2021,7353,2686,14821,29103
1477,1734_c-49.mtx,21132,21132,157042,297057,839137,5580776
1478,1787_rajat22.mtx,39899,39899,197264,443294,4088322,25407139
1479,0392_west0381.mtx,381,381,2157,1140,5686,12376
1480,0770_olm2000.mtx,2000,2000,7996,869,4490,31972
1481,1768_brainpc2.mtx,27607,27607,179395,786161,15083456,476776141
1482,2666_Hardesty1.mtx,938905,938905,12143314,5326754,18937234,157652676
1483,0474_can_268.mtx,268,268,3082,1897,14643,44330
1484,0839_dwg961b.mtx,961,961,10591,5621,36211,133459
1485,0536_nnc666.mtx,666,666,4044,2003,7817,27636
1486,0813_G17.mtx,800,800,9334,73885,362703,219972
1487,2401_imagesensor.mtx,118758,118758,1893170,3625797,18683670,31822288
1488,0642_fpga_dcop_10.mtx,1220,1220,5884,4802,22587,46719
1489,1965_cit-HepTh.mtx,27770,27770,352807,13775120,16717267,7473942
1490,1739_hvdc1.mtx,24842,24842,159981,132902,370247,1229794
1491,0529_young3c.mtx,841,841,3988,1271,9261,18934
1492,2157_thermomech_TK.mtx,102158,102158,711558,5955093,6373006,5008454
1493,2210_g7jac200.mtx,59310,59310,837936,9612127,20925378,25491407
1494,1861_benzene.mtx,8219,8219,242669,480060,2757127,7404893
1495,0955_grid2.mtx,3296,3296,12864,12702,54764,50508
1496,0033_GD95_a.mtx,36,36,57,20,122,80
1497,2078_soc-sign-Slashdot090216.mtx,81871,81871,545671,26618158,37013241,22202425
1498,1753_jan99jac080sc.mtx,27534,27534,171522,553594,963862,1596965
1499,0492_nos6.mtx,675,675,3255,817,7625,15805
1500,2640_gearbox.mtx,153746,153746,9080404,3590380,39243259,572805818
1501,2059_ncvxqp3.mtx,75000,75000,499964,1585911,5886114,4244192
1502,1909_OPF_6000.mtx,29902,29902,302418,169815,645326,4146914
1503,2030_c-63.mtx,44234,44234,434704,1260879,3814263,24422002
1504,2407_conf5_4-8x8-15.mtx,49152,49152,1916928,730112,5259264,74760192
1505,0318_oscil_dcop_30.mtx,430,430,1544,1383,4785,6450
1506,0346_oscil_trans_01.mtx,430,430,1614,1469,4983,6984
1507,1215_rajat03.mtx,7602,7602,32653,49956,135192,149805
1508,1057_G57.mtx,5000,5000,20000,11399,58760,80000
1509,2650_mip1.mtx,66463,66463,10352819,21264124,399095488,9789022557
1510,1190_bcsstk26.mtx,1922,1922,30336,5509,40559,541120
1511,1711_shermanACb.mtx,18510,18510,145149,353825,752209,945851
1512,1767_t60k.mtx,60005,60005,178880,120317,521366,534370
1513,2641_gupta3.mtx,16783,16783,9323427,26615553,722881194,30715971817
1514,1109_G40.mtx,2000,2000,23532,480148,1349768,647546
1515,0948_can_1072.mtx,1072,1072,12444,16451,69638,178642
1516,1073_lshp3025.mtx,3025,3025,20833,8284,46739,144131
1517,0329_oscil_dcop_34.mtx,430,430,1544,1383,4785,6450
1518,1499_sts4098.mtx,4098,4098,72356,52809,591855,2824594
1519,1375_mimo8x8_system.mtx,13309,13309,48872,54856,183218,276350
1520,0930_DK01R.mtx,903,903,11766,503,18020,177319
1521,1444_barth5.mtx,15606,15606,61484,132595,433546,237793
1522,1476_ex37.mtx,3565,3565,67591,48813,599836,2753995
1523,0320_oscil_dcop_04.mtx,430,430,1544,1383,4785,6450
1524,2241_crplat2.mtx,18010,18010,960946,86468,1287601,52290238
1525,1867_TSOPF_RS_b39_c7.mtx,14098,14098,252446,28066,259697,1782560
1526,0859_adder_dcop_10.mtx,1813,1813,11232,64296,208331,1848398
1527,1900_EX5(0).mtx,6545,6545,295680,1199791,8003497,13376160
1528,1330_freeFlyingRobot_16.mtx,6078,6078,44006,30216,210183,1850102
1529,2254_preferentialAttachment.mtx,100000,100000,999970,69532250,87919791,34165320
1530,2218_vsp_vibrobox_scagr7-2c_rlfddd.mtx,77328,77328,871172,11886126,21003512,44467224
1531,2298_wi2010.mtx,253096,253096,1209404,8789780,13783198,7508828
1532,2557_t2em.mtx,921632,921632,4590832,1312322,5725084,22919488
1533,2072_nemeth15.mtx,9506,9506,539802,28707,1067467,30999732
1534,0831_dw2048.mtx,2048,2048,10114,2588,12472,50248
1535,1654_conf5_0-4x4-14.mtx,3072,3072,119808,43712,328704,4672512
1536,1763_t2dah_e.mtx,11445,11445,176117,61822,450222,2881433
1537,1647_bcsstk15.mtx,3948,3948,117816,34355,353991,3746606
1538,2456_nv1.mtx,75468,75468,2449194,58458981,210500957,90134026
1539,0182_bcsstk03.mtx,112,112,640,43,242,3696
1540,2197_pkustk02.mtx,10800,10800,810000,214175,1994810,70827264
1541,0174_can_61.mtx,61,61,557,64,1272,6001
1542,1573_big.mtx,13209,13209,91465,183988,445661,644861
1543,2836_Queen_4147.mtx,4147110,4147110,329499284,131923497,1475503012,26346406576
1544,2667_halfb.mtx,224617,224617,12387821,2148625,23638291,715500645
1545,1323_freeFlyingRobot_14.mtx,5958,5958,43298,26748,184563,1787110
1546,1023_lshp2614.mtx,2614,2614,17980,7222,40144,124280
1547,0273_gre_343.mtx,343,343,1435,324,2194,6175
1548,2551_TSOPF_FS_b300.mtx,29214,29214,4400122,4585994,236917656,14023656792
1549,0333_oscil_dcop_55.mtx,430,430,1544,1383,4785,6450
1550,0998_spaceStation_5.mtx,1019,1019,15219,14256,47699,289403
1551,2649_atmosmodm.mtx,1489752,1489752,10319760,7911594,29583964,71590768
1552,1962_cond-mat-2005.mtx,40421,40421,351386,6062819,7876940,9609990
1553,1808_coater2.mtx,9540,9540,207308,93927,1130383,4789320
1554,1120_ex29.mtx,2870,2870,23754,6232,32076,208530
1555,1798_c-51.mtx,23196,23196,203050,429322,1287839,9459338
1556,1723_cage10.mtx,11397,11397,150645,207555,968010,2172087
1557,2579_para-9.mtx,155924,155924,5416358,42924446,129868169,265536544
1558,1574_hangGlider_3.mtx,10260,10260,92703,383895,5459529,83899119
1559,2727_333SP.mtx,3712815,3712815,22217266,58614385,94663876,134781510
1560,1652_conf5_0-4x4-18.mtx,3072,3072,119808,43712,328704,4672512
1561,2100_thermal1.mtx,82654,82654,574458,1094212,3091746,4056110
1562,0715_minnesota.mtx,2642,2642,6606,8568,33103,17998
1563,0463_qh768.mtx,768,768,2934,2132,4400,12948
1564,2321_hvdc2.mtx,189860,189860,1347273,830910,3107318,12255052
1565,0856_rajat02.mtx,1960,1960,11187,16986,121539,634633
1566,2736_NLR.mtx,4163763,4163763,24975952,97234764,135610990,152767440
1567,2282_bcsstk37.mtx,25503,25503,1140977,135402,2038696,55627999
1568,1785_delaunay_n15.mtx,32768,32768,196548,204097,817961,1239128
1569,1625_ex8.mtx,3096,3096,106344,18348,231806,4370118
1570,1374_zeros_nopss_13k.mtx,13296,13296,48827,33213,63231,276237
1571,1497_FA.mtx,10617,10617,72176,1681455,1885001,956060
1572,2292_xenon1.mtx,48600,48600,1181120,797418,3989882,29582850
1573,2571_web-Google.mtx,916428,916428,5105039,62763667,63063577,60687836
1574,0225_CAG_mat72.mtx,72,72,1012,98,2864,15750
1575,1790_lowThrust_5.mtx,16262,16262,198369,314015,3214043,82386863
1576,0145_west0132.mtx,132,132,414,117,729,1366
1577,1741_lowThrust_4.mtx,13562,13562,160947,249717,2348148,57513653
1578,1058_sherman3.mtx,5005,5005,20033,16157,68774,115685
1579,2419_bcsstk32.mtx,44609,44609,2014701,353433,4345419,101687697
1580,0660_fpga_dcop_40.mtx,1220,1220,5892,4802,22651,46772
1581,0250_football(0).mtx,115,115,1226,497,15658,13160
1582,0307_oscil_dcop_26.mtx,430,430,1544,1383,4785,6450
1583,1484_aug3d.mtx,24300,24300,69984,35894,209754,277992
1584,0134_can_73.mtx,73,73,377,61,1067,2289
1585,0815_G20.mtx,800,800,9344,74300,361448,216266
1586,1756_bratu3d.mtx,27792,27792,173796,137195,676194,1164636
1587,1504_descriptor_xingo6u.mtx,20738,20738,73916,57023,109870,404758
1588,0950_Trefethen_700.mtx,700,700,12654,4570,34963,229786
1589,2240_scircuit.mtx,170998,170998,958936,2011974,5190820,8676313
1590,1344_bcsstk23.mtx,3134,3134,45178,16562,149530,725488
