index,mtx,m,n,nnz,mp16,mp4,mpnz
2130,2703_af_shell6.mtx,504855,504855,17588875,16142464,432084992,18011008000
2131,0836_SciMet.mtx,3084,3084,10413,406528,2373632,10662912
2132,0100_n3c5-b7.mtx,30,120,240,896,22272,245760
2133,2248_pkustk01.mtx,22044,22044,979380,1816320,30260480,1002885120
2134,0900_adder_dcop_22.mtx,1813,1813,11246,239872,1589504,11515904
2135,1053_G47.mtx,1000,1000,19980,251456,4399360,20459520
2136,0468_bibd_12_4.mtx,66,495,2970,7744,210944,3041280
2137,2067_ted_AB.mtx,10605,10605,522387,404608,15298304,534924288
2138,1007_rosen8.mtx,520,1544,16058,12352,295424,16443392
2139,2736_NLR.mtx,4163763,4163763,24975952,842021888,4201402880,25575374848
2140,1762_t2dah_a.mtx,11445,11445,176117,438784,8851968,180343808
2141,1494_EX4(0).mtx,2600,2600,71760,381376,7503616,73482240
2142,1695_cavity17.mtx,4562,4562,138187,186880,5005056,141503488
2143,2271_ibm_matrix_2.mtx,51448,51448,1056610,2871360,45432320,1081968640
2144,0168_lnsp_131.mtx,131,131,536,2368,56064,548864
2145,2124_rajat28.mtx,87190,87190,607235,5509120,61163264,621808640
2146,0853_adder_dcop_01.mtx,1813,1813,11156,239808,1584896,11423744
2147,1966_a0nsdsil.mtx,80016,80016,355034,2340096,24001536,363554816
2148,1747_Muu.mtx,7102,7102,170134,329344,7639040,174217216
2149,2110_pds-50.mtx,83060,275814,590833,25398272,138914560,605012992
2150,2494_amazon0312.mtx,400727,400727,3200440,103220224,512466176,3277250560
2151,1989_c-54.mtx,31793,31793,391693,1724288,25424640,401093632
2152,1113_G38.mtx,2000,2000,23558,620224,5264128,24123392
2153,1516_cavity14.mtx,2597,2597,76367,104960,2851584,78199808
2154,0253_mk10-b1.mtx,630,45,1260,6016,120576,1290240
2155,2516_mycielskian14.mtx,12287,12287,3695512,5990336,200772864,3784204288
2156,1220_cavity08.mtx,1182,1182,32747,46848,1201920,33532928
2157,0348_lpi_refinery.mtx,323,464,1626,13376,178688,1665024
2158,0984_pde2961.mtx,2961,2961,14585,82048,1307392,14935040
2159,1626_as-caida.mtx,31379,31379,106762,5131520,25253888,109324288
2160,1634_baxter.mtx,27441,30733,111576,1814272,14102272,114253824
2161,1637_scsd8-2b.mtx,5130,35910,112770,348096,6166528,115476480
2162,2134_rajat17.mtx,94294,94294,641159,5709440,64797184,656546816
2163,0115_curtis54.mtx,54,54,291,896,17920,297984
2164,2086_stokes128.mtx,49666,49666,558594,1978944,31656192,572000256
2165,2193_ky2010.mtx,161672,161672,787778,26727232,172319232,806684672
2166,2698_af_1_k101.mtx,503625,503625,17550675,16494400,430142720,17971891200
2167,0906_adder_dcop_33.mtx,1813,1813,11246,239872,1589504,11515904
2168,1435_meg1.mtx,2904,2904,58142,115200,1934080,59537408
2169,0227_GD00_c.mtx,638,638,1041,27136,211200,1065984
2170,0769_cat_ears_2_4.mtx,1009,2689,7982,84480,1180928,8173568
2171,0347_bcspwr05.mtx,443,443,1623,31616,244480,1661952
2172,0599_M40PI_n1.mtx,2028,2028,5007,30144,408576,5127168
2173,1041_wang1.mtx,2903,2903,19093,56448,1190912,19551232
2174,0841_rotor2.mtx,791,791,10685,16640,361984,10941440
2175,0601_lpi_klein2.mtx,477,531,5062,8896,274944,5183488
2176,1285_jan99jac020.mtx,6774,6774,38692,535680,4312832,39620608
2177,1425_ch8-8-b2.mtx,18816,1568,56448,366464,5907712,57802752
2178,0877_adder_dcop_58.mtx,1813,1813,11246,239872,1589504,11515904
2179,2021_ncvxqp5.mtx,62500,62500,424966,4790592,68767744,435165184
2180,0602_Roget.mtx,1022,1022,5075,90944,861184,5196800
2181,1212_Goodwin_010.mtx,1182,1182,32282,47808,1540352,33056768
2182,2688_TSOPF_RS_b2383.mtx,38120,38120,16171169,5669632,275887360,16559277056
2183,1698_cca.mtx,49152,49152,139264,2555904,19922944,142606336
2184,2570_tmt_sym.mtx,726713,726713,5080961,20213760,324884224,5202904064
2185,0578_cdde2.mtx,961,961,4681,19136,419584,4793344
2186,1801_vsp_barth5_1Ksep_50in_5Kout.mtx,32212,32212,203610,12710272,52043008,208496640
2187,0255_n3c5-b4.mtx,252,210,1260,5440,113664,1290240
2188,0022_mycielskian4.mtx,11,11,40,64,2304,40960
2189,0446_problem1.mtx,415,415,2779,21248,285696,2845696
2190,2096_c-68.mtx,64810,64810,566006,5975616,48406272,579590144
2191,0749_fpga_trans_01.mtx,1220,1220,7382,52800,790784,7559168
2192,2349_nemeth26.mtx,9506,9506,1511760,567616,31758592,1548042240
2193,0508_bcsstm24.mtx,3562,3562,3562,14272,228096,3647488
2194,2246_sinc18.mtx,16428,16428,973826,4936320,74330112,997197824
2195,0934_G52.mtx,1000,1000,11832,208704,2451200,12115968
2196,0085_wheel_5_1.mtx,57,61,182,1024,28672,186368
2197,2445_ASIC_680ks.mtx,682712,682712,2329176,17960704,191648256,2385076224
2198,2204_nj2010.mtx,169588,169588,829912,28984896,173953280,849829888
2199,2714_eu-2005.mtx,862664,862664,19235140,105459648,1123158272,19696783360
2200,0353_lpi_qual.mtx,323,464,1646,13504,180480,1685504
2201,1792_world.mtx,34506,67147,198883,1268672,19039744,203656192
2202,2108_stat96v1.mtx,5995,197472,588798,1008192,20193280,602929152
2203,2575_F2.mtx,71505,71505,5294285,16611456,221762816,5421347840
2204,0977_Erdos972.mtx,5488,5488,14170,608320,3485184,14510080
2205,2569_mono_500Hz.mtx,169410,169410,5036288,64574016,553772288,5157158912
2206,0703_lowThrust_1.mtx,584,584,6133,34176,468224,6280192
2207,0666_fpga_dcop_39.mtx,1220,1220,5892,45184,635648,6033408
2208,2665_troll.mtx,213453,213453,11985111,12755008,323615232,12272753664
2209,0554_fs_541_1.mtx,541,541,4285,24128,317440,4387840
2210,2160_Zd_Jac3_db.mtx,22835,22835,713907,1182016,38130432,731040768
2211,2673_JP.mtx,87616,67320,13734559,152811776,1457537280,14064188416
2212,0206_n3c5-b6.mtx,120,210,840,3456,62976,860160
2213,0056_p0033.mtx,15,48,113,192,6912,115712
2214,2523_barrier2-2.mtx,113076,113076,3805068,37512576,380007168,3896389632
2215,2310_ok2010.mtx,269118,269118,1274148,52265664,286012416,1304727552
2216,1972_RFdevice.mtx,74104,74104,365580,2466560,39434240,374353920
2217,2567_ecology1.mtx,1000000,1000000,4996000,27920000,319360000,5115904000
2218,1974_c-53.mtx,30235,30235,372213,1327360,19287296,381146112
2219,0507_lp_shell.mtx,536,1777,3558,42944,452352,3643392
2220,2827_indochina-2004.mtx,7414866,7414866,194109311,390863488,6471259648,198767934464
2221,2762_vas_stokes_1M.mtx,1090664,1090664,34767207,206626112,2570801152,35601619968
2222,0037_klein-b1.mtx,30,10,60,128,4352,61440
2223,2103_crystm03.mtx,24696,24696,583770,1889024,38233600,597780480
2224,0304_oscil_dcop_10.mtx,430,430,1544,14080,171776,1581056
2225,1655_conf6_0-4x4-20.mtx,3072,3072,119808,192512,4063232,122683392
2226,2784_af_shell10.mtx,1508065,1508065,52672325,51820224,1291117824,53936460800
2227,1948_me2010.mtx,69518,69518,335476,11453760,70220544,343527424
2228,0652_fpga_dcop_44.mtx,1220,1220,5892,45184,635648,6033408
2229,1189_ch7-6-b5.mtx,5040,15120,30240,393472,4419584,30965760
2230,2239_ASIC_100k.mtx,99340,99340,954163,8488064,84329984,977062912
2231,1664_hi2010.mtx,25016,25016,124126,4623040,26116864,127105024
2232,2835_mycielskian18.mtx,196607,196607,300933832,491604416,16430360320,308156243968
2233,0418_dwa512.mtx,512,512,2480,6784,151552,2539520
2234,1769_nemsemm2.mtx,6943,48878,182012,768704,13102080,186380288
2235,0979_bibd_17_4.mtx,136,2380,14280,40768,1071872,14622720
2236,0845_plddb.mtx,3069,5049,10839,73536,1139712,11099136
2237,2618_G3_circuit.mtx,1585478,1585478,7660826,83172160,768463872,7844685824
2238,2408_conf6_0-8x8-30.mtx,49152,49152,1916928,3211264,65011712,1962934272
2239,1101_c-20.mtx,2921,2921,22685,113216,1429248,23229440
2240,1609_Franz8.mtx,16728,7176,100368,386368,6240768,102776832
2241,0812_G15.mtx,800,800,9322,139648,1866240,9545728
2242,1379_delaunay_n13.mtx,8192,8192,49094,417792,5264384,50272256
2243,1560_t2d_q4.mtx,9801,9801,87025,272064,4353792,89113600
2244,0682_fpga_dcop_28.mtx,1220,1220,5892,45184,635648,6033408
2245,0520_sherman4.mtx,1104,1104,3786,17472,279040,3876864
2246,1680_bodyy6.mtx,19366,19366,134748,573248,8778240,137981952
2247,0775_lp_sierra.mtx,1227,2735,8001,45440,829952,8193024
2248,0086_GD96_b.mtx,111,111,193,896,24064,197632
2249,0607_de063157.mtx,936,1908,5119,39744,594432,5241856
2250,0222_ck104.mtx,104,104,992,2112,31744,1015808
2251,1357_Oregon-1.mtx,11492,11492,46818,1769152,10304512,47941632
2252,1088_sctap1-2c.mtx,3390,7458,21854,144640,2294528,22378496
2253,1539_gen2.mtx,1121,3264,81855,218432,4167424,83819520
2254,0072_lp_sc50b.mtx,50,78,148,768,14336,151552
2255,0559_ex1.mtx,216,216,4352,5504,203264,4456448
2256,2511_ca2010.mtx,710145,710145,3489366,150805760,776739840,3573110784
2257,0475_cage7.mtx,340,340,3084,13568,277248,3158016
2258,2015_onera_dual.mtx,85567,85567,419201,4814592,50859008,429261824
2259,1473_flowmeter0.mtx,9669,9669,67391,449728,8194048,69008384
2260,2023_loc-Brightkite.mtx,58228,58228,428156,13826496,81052672,438431744
2261,0241_lp_lotfi.mtx,153,366,1136,7552,138496,1163264
2262,1800_g7jac060.mtx,17730,17730,203316,2787904,26220800,208195584
2263,2044_wathen100.mtx,30401,30401,471601,1199808,19993856,482919424
2264,0572_bibd_11_5.mtx,55,462,4620,6656,239104,4730880
2265,2470_GL7d23.mtx,105054,349443,2695430,165676608,687911424,2760120320
2266,2537_iChem_Jacobian.mtx,274087,274087,4137369,20494144,358555648,4236665856
2267,0684_fpga_dcop_20.mtx,1220,1220,5892,45184,635648,6033408
2268,1937_shallow_water1.mtx,81920,81920,327680,1310720,20971520,335544320
2269,2384_Lin.mtx,256000,256000,1766400,6681600,111820800,1808793600
2270,2517_power197k.mtx,197156,197156,3698357,34325056,365071104,3787117568
2271,0670_fpga_dcop_38.mtx,1220,1220,5892,45184,635648,6033408
2272,2707_af_shell3.mtx,504855,504855,17588875,16142464,432084992,18011008000
2273,0004_Trec4.mtx,2,3,3,64,256,3072
2274,1843_lhr10c.mtx,10672,10672,232633,351808,9772544,238216192
2275,0402_Chebyshev1.mtx,261,261,2319,4096,66560,2374656
2276,1941_Franz11.mtx,47104,30144,329728,1256448,23699456,337641472
2277,1291_freeFlyingRobot_9.mtx,4778,4778,39964,150976,2370048,40923136
2278,0636_spaceStation_2.mtx,329,329,5817,13312,312832,5956608
2279,2520_s4dkt3m2.mtx,90449,90449,3753461,3238528,87958272,3843544064
2280,0018_n3c4-b4.mtx,6,15,30,64,1792,30720
2281,2228_fe_tooth.mtx,78136,78136,905182,6828288,88634112,926906368
2282,1130_soc-sign-bitcoin-alpha.mtx,3783,3783,24186,526720,4645120,24766464
2283,0804_jagmesh6.mtx,1377,1377,8993,36800,658176,9208832
2284,1899_sinc12.mtx,7500,7500,294986,1279232,22976256,302065664
2285,2295_az2010.mtx,241666,241666,1196094,52138432,262730752,1224800256
2286,0064_p0040.mtx,23,63,133,448,7936,136192
2287,2055_fxm4_6(0).mtx,18892,18892,497844,3717952,33480448,509792256
2288,0228_lp_nug05.mtx,210,225,1050,9600,147968,1075200
2289,1393_n3c6-b7.mtx,6435,6435,51480,281472,4325376,52715520
2290,2320_relat8.mtx,345688,12347,1334038,37355520,230066688,1366054912
2291,0595_plsk1919.mtx,1919,1919,4831,21696,348672,4946944
2292,1500_slptsk.mtx,2861,3347,72465,197952,9457664,74204160
2293,2194_m133-b3.mtx,200200,200200,800800,14254272,133159680,820019200
2294,1902_Reuters911.mtx,13332,13332,296076,12501888,69712128,303181824
2295,1873_ex19.mtx,12005,12005,259879,582464,11611136,266116096
2296,1024_lp_cre_a.mtx,3516,7248,18168,147456,1906432,18604032
2297,1568_big_dual.mtx,30269,30269,89858,1900672,18008064,92014592
2298,2073_psmigr_2.mtx,3140,3140,540022,2312832,58620672,552982528
2299,0036_klein-b2.mtx,20,30,60,192,5632,61440
2300,1988_garon2.mtx,13535,13535,390607,1788416,27494912,399981568
2301,1814_c-47.mtx,15343,15343,211401,1082304,18020864,216474624
2302,2836_Queen_4147.mtx,4147110,4147110,329499284,414506304,9937330688,337407266816
2303,2485_cfd2.mtx,123440,123440,3087898,7560128,160966656,3162007552
2304,0680_fpga_dcop_15.mtx,1220,1220,5892,45184,635648,6033408
2305,0422_dwt_307.mtx,307,307,2523,7680,163072,2583552
2306,1416_nemspmm1.mtx,2372,8903,55867,224960,3444480,57207808
2307,1029_mhd3200b.mtx,3200,3200,18316,38272,612352,18755584
2308,1922_lp_osa_14.mtx,2337,54797,317097,1583040,29430272,324707328
2309,2181_lhr34c.mtx,35152,35152,764014,1166272,32252416,782350336
2310,0440_tumorAntiAngiogenesis_2.mtx,305,305,2699,9728,154112,2763776
2311,1743_c-48.mtx,18354,18354,166080,1227136,13091072,170065920
2312,0238_rdb200l.mtx,200,200,1120,3776,56320,1146880
2313,0050_GD95_b.mtx,73,73,96,960,13568,98304
2314,0104_IG5-6.mtx,30,77,251,448,17152,257024
2315,0674_fpga_dcop_19.mtx,1220,1220,5892,45184,635648,6033408
2316,0631_lp_bnl1.mtx,643,1586,5532,38848,636416,5664768
2317,2506_ch8-8-b5.mtx,564480,376320,3386880,30333056,418156288,3468165120
2318,1439_G59.mtx,5000,5000,59140,2255872,14116864,60559360
2319,0121_impcol_b.mtx,59,59,312,768,17408,319488
2320,0286_oscil_dcop_43.mtx,430,430,1544,14080,171776,1581056
2321,1992_nemeth04.mtx,9506,9506,394808,237888,10388736,404283392
2322,2148_heart3.mtx,2339,2339,682797,328128,14122752,699184128
2323,1427_MISKnowledgeMap.mtx,2427,2427,57022,1301888,13241344,58390528
2324,2702_af_shell8.mtx,504855,504855,17588875,16142464,432084992,18011008000
2325,2441_exdata_1.mtx,6001,6001,2269501,691712,38015744,2323969024
2326,0073_GD99_c.mtx,105,105,149,2304,27136,152576
2327,0907_adder_dcop_02.mtx,1813,1813,11246,239872,1589504,11515904
2328,1601_sctap1-2b.mtx,15390,33858,99454,659840,10435328,101840896
2329,2607_TSOPF_RS_b2052_c1.mtx,25626,25626,6761100,2423744,116968960,6923366400
2330,1901_EX6(0).mtx,6545,6545,295680,1545792,29379840,302776320
2331,1838_onetone2.mtx,36057,36057,227628,2213376,26998528,233091072
2332,2718_fem_hifreq_circuit.mtx,491100,491100,20239237,92096256,923640576,20724978688
2333,0315_oscil_dcop_37.mtx,430,430,1544,14080,171776,1581056
2334,1501_air04.mtx,823,8904,72965,395776,5332224,74716160
2335,1563_cis-n4c6-b13.mtx,6300,25605,88200,662656,10346496,90316800
2336,1345_TS.mtx,2142,2142,45262,51904,1379840,46348288
2337,1149_lp_degen3.mtx,1503,2604,25432,130816,2061568,26042368
2338,1463_p2p-Gnutella24.mtx,26518,26518,65369,2961536,13043968,66937856
2339,2508_Chevron3.mtx,381381,381381,3413113,10658752,170408704,3495027712
2340,0111_ex5.mtx,27,27,279,256,12032,285696
2341,2156_c-72.mtx,84064,84064,707558,5960576,55438848,724539392
2342,2479_ramage02.mtx,16830,16830,2866352,2542208,98077184,2935144448
2343,2010_nemeth11.mtx,9506,9506,408264,241856,10580224,418062336
2344,0130_chesapeake.mtx,39,39,340,576,19712,348160
2345,0203_bcsstm19.mtx,817,817,817,3328,52480,836608
2346,2845_uk-2005.mtx,39459925,39459925,936364282,2234485824,33105744640,958837024768
2347,0573_rdb800l.mtx,800,800,4640,20480,240640,4751360
2348,0478_ch8-8-b1.mtx,1568,64,3136,16640,285952,3211264
2349,1480_ex3sta1.mtx,17443,17516,68779,457280,7408640,70429696
2350,1508_kineticBatchReactor_4.mtx,7105,7105,74869,416256,6115840,76665856
2351,0621_dynamicSoaringProblem_1.mtx,647,647,5367,23232,362752,5495808
2352,1812_mk12-b3.mtx,51975,13860,207900,1659072,25479168,212889600
2353,1460_rajat07.mtx,14842,14842,63913,865024,8380160,65446912
2354,0919_adder_dcop_45.mtx,1813,1813,11246,239872,1589504,11515904
2355,1286_jan99jac020sc.mtx,6774,6774,38692,535680,4312832,39620608
2356,0729_can_634.mtx,634,634,7228,34688,547072,7401472
2357,2262_gyro_k.mtx,17361,17361,1021159,2494848,40629504,1045666816
2358,1705_ted_B.mtx,10605,10605,144579,150208,5675008,148048896
2359,1860_astro-ph.mtx,16706,16706,242502,5649024,31889152,248322048
2360,2701_af_shell9.mtx,504855,504855,17588875,16142464,432084992,18011008000
2361,2744_cage14.mtx,1505785,1505785,27130349,214372480,2403735808,27781477376
2362,1740_lock3491.mtx,3491,3491,160444,138432,3658496,164294656
2363,1458_bayer02.mtx,13935,13935,63679,425664,6388736,65207296
2364,0939_lutz30-23-b6.mtx,1716,3003,12012,86784,1495552,12300288
2365,2203_rel8.mtx,345688,12347,821839,21167680,136866816,841563136
2366,0806_laser.mtx,3002,3002,9000,36224,449280,9216000
2367,1322_rajat01.mtx,6833,6833,43250,287552,4047360,44288000
2368,0954_fxm2-6.mtx,1520,2845,12812,61440,1166592,13119488
2369,1391_abtaha1.mtx,14596,209,51307,490688,6589952,52538368
2370,1971_c-65.mtx,48066,48066,360528,2946752,27007232,369180672
2371,1083_ch6-6-b4.mtx,4320,5400,21600,203968,2756096,22118400
2372,1230_G60.mtx,7000,7000,34296,2006720,8727296,35119104
2373,1145_shermanACa.mtx,3432,3432,25220,457600,3416576,25825280
2374,1445_air02.mtx,50,6774,61555,91456,3098368,63032320
2375,2200_nemeth19.mtx,9506,9506,818302,341440,16701184,837941248
2376,1737_bayer04.mtx,20545,20545,159082,595008,9622272,162899968
2377,0612_nos5.mtx,468,468,5172,15360,361216,5296128
2378,0477_bcsstk20.mtx,485,485,3135,5824,180224,3210240
2379,0370_sphere3.mtx,258,258,1794,4928,149248,1837056
2380,2543_pkustk10.mtx,80676,80676,4308984,6185792,104705280,4412399616
2381,2212_soc-sign-epinions.mtx,131828,131828,841372,38126144,187461632,861564928
2382,0242_flower_7_1.mtx,463,393,1178,33152,242176,1206272
2383,2284_landmark.mtx,71952,2704,1151232,1704896,35974144,1178861568
2384,2631_torso1.mtx,116158,116158,8516500,6538432,185332992,8720896000
2385,2042_OPF_10000.mtx,43887,43887,467711,2489920,32185344,478936064
2386,1697_rail_20209.mtx,20209,20209,139233,1402880,16668928,142574592
2387,1268_poli3.mtx,16955,16955,37849,932096,5267200,38757376
2388,0525_lp_standmps.mtx,467,1274,3878,40960,538624,3971072
2389,1361_nl.mtx,7039,15325,47035,714688,7142144,48163840
2390,0513_bfwa398.mtx,398,398,3678,12352,308736,3766272
2391,1159_bcsstk21.mtx,3600,3600,26600,96960,2283520,27238400
2392,1571_air03.mtx,124,10757,91028,189760,5782528,93212672
2393,0774_G33.mtx,2000,2000,8000,40000,885760,8192000
2394,2347_nemeth23.mtx,9506,9506,1506810,567616,31250688,1542973440
2395,0522_QRpivot.mtx,660,749,3808,18944,308992,3899392
2396,0118_mesh1e1.mtx,48,48,306,576,24064,313344
2397,0054_rel4.mtx,66,12,104,128,4096,106496
2398,1496_bibd_14_7.mtx,91,3432,72072,73088,3023104,73801728
2399,0385_mesh2e1.mtx,306,306,2018,10112,142592,2066432
2400,1724_wing_nodal.mtx,10937,10937,150976,7428992,37389568,154599424
2401,0183_GD01_Acap.mtx,953,953,645,30272,159232,660480
2402,0488_dwt_346.mtx,346,346,3226,7680,237312,3303424
2403,1267_lp_d6cube.mtx,415,6184,37704,304064,3986176,38608896
2404,2377_venkat01.mtx,62424,62424,1717792,4768000,27484672,1759019008
2405,0628_lp_scfxm2.mtx,660,1200,5469,25280,502528,5600256
2406,0411_lp_israel.mtx,174,316,2443,5696,130304,2501632
2407,2627_PR02R.mtx,161070,161070,8185136,9433216,280492288,8381579264
2408,2213_ss1.mtx,205282,205282,845089,8673792,119905024,865371136
2409,1969_lp_ken_18.mtx,105127,154699,358171,9546688,58671872,366767104
2410,0558_GL6_D_9.mtx,340,545,4349,41600,754432,4453376
2411,0732_lp_nug08.mtx,912,1632,7296,109184,1138688,7471104
2412,0982_adder_trans_01.mtx,1814,1814,14579,319232,2173696,14928896
2413,1477_mhd3200a.mtx,3200,3200,68026,38272,2143488,69658624
2414,1066_pcb1000.mtx,1565,2820,20463,268608,2536448,20954112
2415,2089_cage11.mtx,39082,39082,559722,4062656,53348608,573155328
2416,0043_jgl011.mtx,11,11,76,64,2304,77824
2417,0653_fpga_dcop_43.mtx,1220,1220,5892,45184,635648,6033408
2418,0249_ash608.mtx,608,188,1216,5696,115712,1245184
2419,1581_bayer10.mtx,13436,13436,94926,400320,6321664,97204224
2420,0575_bp_1000.mtx,822,822,4661,74752,694272,4772864
2421,0460_bfwb398.mtx,398,398,2910,12352,285184,2979840
2422,2790_GAP-road.mtx,23947347,23947347,57708624,1404005376,10752221952,59093630976
2423,1830_s3rmt3m1.mtx,5489,5489,219521,165504,5448448,224789504
2424,0165_lesmis.mtx,77,77,508,1600,35072,520192
2425,1367_circuit_3.mtx,12127,12127,48137,401792,4622848,49292288
2426,0092_dwt_72.mtx,72,72,222,832,17920,227328
2427,0259_can_144.mtx,144,144,1296,3264,52224,1327104
2428,1820_TF16.mtx,15437,19321,216173,3324544,36720128,221361152
2429,1428_whitaker3_dual.mtx,19190,19190,57162,572288,7419648,58533888
2430,1302_p2p-Gnutella04.mtx,10879,10879,39994,1823424,8537856,40953856
2431,1171_bayer07.mtx,3268,3268,27836,84352,1374464,28504064
2432,0074_d_ss.mtx,53,53,149,768,13568,152576
2433,1738_bcsstk24.mtx,3562,3562,159910,136128,3494144,163747840
2434,1857_luxembourg_osm.mtx,114599,114599,239332,2768448,28108544,245075968
2435,2747_wiki-topcats.mtx,1791489,1791489,28511807,987161024,5556025344,29196090368
2436,0659_fpga_dcop_42.mtx,1220,1220,5892,45184,635648,6033408
2437,2440_H2O.mtx,67024,67024,2216736,10556096,174753792,2269937664
2438,2185_trans5.mtx,116835,116835,766396,5265728,71401984,784789504
2439,0065_GD01_c.mtx,33,33,135,256,8192,138240
2440,2699_af_5_k101.mtx,503625,503625,17550675,16494400,430142720,17971891200
2441,0098_d_dyn.mtx,87,87,238,1600,27136,243712
2442,2004_nemeth10.mtx,9506,9506,401448,241856,10516736,411082752
2443,1701_mplate.mtx,5962,5962,142190,462144,9399040,145602560
2444,1730_vt2010.mtx,32580,32580,155598,5272960,33178368,159332352
2445,0451_west0655.mtx,655,655,2854,17344,281600,2922496
2446,1153_p2p-Gnutella09.mtx,8114,8114,26013,1106816,5348864,26637312
2447,0161_rw136.mtx,136,136,479,1600,49152,490496
2448,2301_caidaRouterLevel.mtx,192244,192244,1218132,61342336,275250944,1247367168
2449,1035_rdb3200l.mtx,3200,3200,18880,58240,993280,19333120
2450,0374_lp_sctap1.mtx,300,660,1872,9216,170496,1916928
2451,2393_ASIC_320ks.mtx,321671,321671,1827807,12766016,156637184,1871674368
2452,2417_mixtank_new.mtx,29957,29957,1995041,10394816,154927616,2042921984
2453,1001_bcsstm25.mtx,15439,15439,15439,61760,988160,15809536
2454,0496_lp_standgub.mtx,361,1383,3339,44672,542720,3419136
2455,0794_dwt_1005.mtx,1005,1005,8621,33472,548864,8827904
2456,2686_Si41Ge41H72.mtx,185639,185639,15011265,51705920,792732672,15371535360
2457,2599_delaunay_n20.mtx,1048576,1048576,6291372,55249728,670323456,6442364928
2458,0295_oscil_dcop_12.mtx,430,430,1544,14080,171776,1581056
2459,2423_water_tank.mtx,60740,60740,2035281,4824704,107624960,2084127744
2460,0963_USpowerGrid.mtx,4941,4941,13188,348736,2675456,13504512
2461,2781_hugetrace-00020.mtx,16002413,16002413,47997626,1378188736,7681040128,49149569024
2462,0619_M40PI_n.mtx,2182,2182,5341,33856,458240,5469184
2463,2025_bcsstk17.mtx,10974,10974,428650,497024,11638784,438937600
2464,0616_lp_pilot4.mtx,410,1123,5264,21632,352256,5390336
2465,1920_rail516.mtx,516,47827,315412,2817600,30215680,322981888
2466,1544_jan99jac040sc.mtx,13694,13694,82842,1260096,9573376,84830208
2467,0835_IG5-10.mtx,652,976,10273,44352,1158400,10519552
2468,2563_netherlands_osm.mtx,2216688,2216688,4882476,87527296,739523328,4999655424
2469,2002_mark3jac140.mtx,64089,64089,399735,5714240,58746368,409328640
2470,0491_685_bus.mtx,685,685,3249,22976,386560,3326976
2471,1834_lowThrust_11.mtx,18368,18368,223801,991104,15722240,229172224
2472,1588_cq9.mtx,9278,21534,96653,1734016,14604800,98972672
2473,1605_LF10000.mtx,19998,19998,99982,239872,3839488,102381568
2474,1964_HEP-th-new.mtx,27770,27770,352807,17666560,86641920,361274368
2475,0969_CAG_mat364.mtx,364,364,13585,33856,1356544,13911040
2476,0099_d_dyn1.mtx,87,87,238,1600,27136,243712
2477,1547_G63.mtx,7000,7000,82918,3491712,20092928,84908032
2478,1253_wb-cs-stanford.mtx,9914,9914,36854,338624,3484928,37738496
2479,0450_Erdos991.mtx,492,492,2834,56576,642560,2902016
2480,2338_windscreen.mtx,22692,22692,1482390,1683264,39527168,1517967360
2481,2642_pattern1.mtx,19242,19242,9323432,37674560,1238753024,9547194368
2482,1129_ch.mtx,3700,8291,24102,461312,3887104,24680448
2483,2077_ford2.mtx,100196,100196,544688,4667968,52912384,557760512
2484,2770_GL7d19.mtx,1911130,1955309,37322725,2378028928,9551547136,38218470400
2485,2685_patents.mtx,3774768,3774768,14970767,932763264,3786039296,15330065408
2486,1033_eris1176.mtx,1176,1176,18552,43008,793600,18997248
2487,0825_lp_sctap3.mtx,1480,3340,9734,70720,928000,9967616
2488,0268_n2c6-b2.mtx,455,105,1365,5888,126464,1397760
2489,0309_oscil_dcop_01.mtx,430,430,1544,14080,171776,1581056
2490,0091_can_62.mtx,62,62,218,896,18944,223232
2491,1349_model4.mtx,1337,4962,45753,158272,2354176,46851072
2492,0055_bcsstm03.mtx,112,112,112,448,7168,114688
2493,0827_S80PI_n1.mtx,4028,4028,9927,54144,792576,10165248
2494,2435_144.mtx,144649,144649,2148786,86338176,401450240,2200356864
2495,0785_lp_ship12s.mtx,1151,2869,8284,67840,1048576,8482816
2496,0606_dwt_592.mtx,592,592,5104,18496,293376,5226496
2497,2756_coPapersCiteseer.mtx,434102,434102,32073440,96094336,1468578048,32843202560
2498,0560_bcsstk02.mtx,66,66,4356,1600,73984,4460544
2499,0276_bcsstm11.mtx,1473,1473,1473,5952,94464,1508352
2500,2603_pkustk13.mtx,94893,94893,6616827,17493312,299107840,6775630848
2501,0506_tols1090.mtx,1090,1090,3546,13504,210176,3631104
2502,1161_qc324.mtx,324,324,26730,12480,510720,27371520
2503,1278_G9.mtx,800,800,38352,160000,6412800,39272448
2504,2709_human_gene2.mtx,14340,14340,18068388,50508864,1853847808,18502029312
2505,1185_deter5.mtx,5103,14529,29715,1502080,7241472,30428160
2506,1359_crew1.mtx,135,6469,46950,192576,4157184,48076800
2507,2364_lp1.mtx,534388,534388,1643420,9875712,144107776,1682862080
2508,1142_dwt_2680.mtx,2680,2680,25026,117888,1789952,25626624
2509,0217_lop163.mtx,163,163,935,2048,57344,957440
2510,2760_road_central.mtx,14081816,14081816,33866826,1374798144,7501368064,34679629824
2511,2225_ar2010.mtx,186211,186211,904310,32193856,193016832,926013440
2512,2715_wikipedia-20051105.mtx,1634989,1634989,19753078,1037911680,4631784448,20227151872
2513,0244_dwt_162.mtx,162,162,1182,3392,76544,1210368
